page_id,page_title,text_id,content,flags,blob_id
1167,,43442,"\""Huatielu juyou shijie yiyi de yifenzhong\"" [Die Weltminute von Waterloo: Napoleon, 18. Juni 1815] in:\n<lst type=bracket start=1>\n\'\'AuslÃ¤ndische Gegenwartsliteratur\'\' [Nanjing], No. 2 [1982], pp. 37-46 [Translated by Shi Shu]. These pages also contain \""Tieshang fengtiao de lieche\"" [Der versiegelte Zug. Translated by Shi Shu]\n</lst>\n\n\'\'\'See also:\'\'\'  \'\'\'[1]\'\'\'. [[Huatielu de yifenzhong]]; \'\'\'[2]\'\'\'. [[Huatielu de zhenhan shijie de shike]]; \'\'\'[3]\'\'\'. [[Huatielu jueding shengfu de yi shun]];  \'\'\'[4]\'\'\'. [[Huatielu juyou shijie yiyi de yi shunjian]]\n\n\n[[Category:Essays / Individual Essays (Chinese)]]\n[[Category:Historical Studies / Individual Essays (Chinese)]]",utf-8,5
4880,,34644,"\""Obituari Ali Audah: Sastrawan otodidak yang luar biasa\"" [Obituary of Ali Audah: A Remarkable Autodidactic Writer] in \'\'Islami.co\'\' [Jakarta?], 22 June 2017\n\nPublished online:\n\nhttps://islami.co/ali-audah-sastrawan-otodidak-yang-luar-biasa/\n\nThis is an obituary of the writer Ali Audah, the Indonesian translator of \'\'Marie Antoinette. Bildnis eines mittleren Charakters\'\'\n\n\'\'Marie Antoinette: wajah seorang wanita\'\'. Translated by Ali Audah from the English intermediate translation \'\'Marie Antoinette. The Portrait of an Average Woman\'\'. 1st edition. 257p. Jakarta: Pustaka Jaya, 1986\n\n[[Category:Secondary Literature / Authors (Indonesian)]]",utf-8,4
3259,,58187,"\""Juninacht\"" in \'\'Deutsche Dichtung\'\' [Berlin], 31 [March 1902], p. 254\n\n\'\'\'Reprinted in:\'\'\'\n<lst type=bracket start=1>\n[[\""Was wir wollen!\""  Gedichte und Nachdichtungen]] [Krems an der Donau, 2019], No. 82, p. 108\n</lst>\n\n\'\'\'French original:\'\'\'\n\n\""Nuits de juin\""  in Victor Hugo. \'\'Les Rayons et les ombres\'\'. Paris: J. Hetzel, Libraire-Ã‰diteur, 1840, pp. (255)-(257)\n\n\'\'\'Reprinted [among many other editions of Victor Hugo\'s works!] in:\n<lst type=bracket start=21>\n\'\'Les Chants du crÃ©puscule / Les Voix intÃ©rieurs / Les Rayons et les Ombres\'\'. Paris: Ã‰ditions Gallimard, 1983, p. 341\n\'\'Oeuvres poÃ©tiques de Victor Hugo: Ballades / Les Rayons et les ombres\'\'. Paris: Charpentier et cie., 1890, pp. 245-246\n\'\'Les Voix intÃ©rieurs / Les Rayons et les ombres\'\'. Paris: Librairie Larousse, 1950, p. 88 [Classique Larousse]\n</lst>\n\n\n[[Category:Translations by Zweig]]",utf-8,7
5807,,39832,"#REDIRECT [[Hofmannsthal, Hugo von / Spanish]]",utf-8,5
5668,,39260,#REDIRECT [[Hugo von Hofmannsthal (Charla commemorativa)]],utf-8,5
7153,,53886,"\""Hugo von Hofmannsthal\""  [Hugo von Hofmannsthal. GedÃ¤chtnisrede zur Trauerfeier im Wiener Burgtheater] in [[Derniers messages]] [Paris/NeuchÃ¢tel, 1949], No. 7, pp. (129)-141 [Collection Occident, 20]\n\n\'\'\'Reprinted in:\'\'\'\n<lst type=bracket start=1>\n[[Derniers messages]] [Paris, 2013], No. 8, pp. (153)-166\n</lst>\n\n\n\n[[Category:Essays / Individual Essays (French)]]",utf-8,7
1121,,43302,"\""Huguo feng Huofumansita\'er\"" [Hugo von Hofmannsthal. GedÃ¤chtnisrede zur Trauerfeier im Wiener Burgtheater] in:\n<lst type=bracket start=1>\n[[Ciweige wenji]] [Taiyuan/Xi\'an, 1998], Vol. 6, No. 7, pp. 55-67\n</lst>\n\n[[Category:Essays / Individual Essays (Chinese)]]",utf-8,5
1282,,5444,"[Singende FontÃ¤ne] in [[Yin xian ji. Zaonian de huahuan. Xin de lÃ¼cheng]] [Beijing 2000], No. 106, pp. 185-188 [Translated by Yan Zhu]\n\n[[Category:Poetry / Individual Poems (Chinese)]]",utf-8,1
5579,,38766,"\""Huida hacia la inmortalidad\"" [Flucht in die Unsterblichkeit. Die Entdeckung des Pazifischen Ozeans, 25. September 1513] in:\n\n<lst type=braceket start=1>\n[[Momentos estelares de la humanidad]] [Barcelona 2002], No. 4, pp. 67-93\n[[Obras completas de Stefan Zweig]] [Barcelona], Vol. 2 [1952], No. 36, pp. (1257)-1277. Here entitled \""Fuga hacia la inmortalidad\""\n</lst>\n\n\n[[Category:Historical Studies / Individual Essays (Spanish)]]",utf-8,5
5220,,36860,"\'\'\'[2009]: Changjiang Wenyi Chubanshe, Wuhan\'\'\'\n\n\'\'Huiguui de ziwo\'\' [Ungeduld des Herzens??]. Translator not indicated. 281p.\n\n\n[[Category:Fiction / Volumes (Chinese)]]",utf-8,5
1283,,5445,"[Graues Land] in [[Yin xian ji. Zaonian de huahuan. Xin de lÃ¼cheng]] [Beijing 2000], No. 72, p. 96 [Translated by Yan Zhu]\n\n[[Category:Poetry / Individual Poems (Chinese)]]",utf-8,1
1284,,5446,"[Erinnerung] in [[Yin xian ji. Zaonian de huahuan. Xin de lÃ¼cheng]] [Beijing 2000], No. 61, pp. 78-79 [Translated by Yan Zhu]\n\n[[Category:Poetry / Individual Poems (Chinese)]]",utf-8,1
1238,,36861,"\'\'\'[2002]: Huaxia Chubanshe, Beijing\'\'\'\n\n\'\'Huli. Yichu meiyou ai de sanmu xiju\'\' [Volpone. Eine lieblose KomÃ¶die in drei Akten]. Edited with a foreword by Yushu Zhang. Translated by Jia Lin. 5/126p. Yushu Zhang. \""Xu\"" [Foreword], pp. 1-5\n\n\n[[Category:Dramas / Volumes (Chinese)]]",utf-8,5
2980,,24633,"Kungliga Biblioteket - Sveriges Nationalbiblioteket, Stockholm. Hultenberg Archive. 2 volumes. Shelf number Acc. 2011/3. Five letters and one postcard from Stefan Zweig to Hugo Hultenberg\n\n\'\'\'Letters:\'\'\'\n<lst type=bracket start=1>\n16 June 1936. 1 page. Written in German\n30 October 1936. 2 pages. Written in German\n23 November 1936. 1 page. Written in German\n5 January 1938. 1 page. Written in German\n17 January 1940. 1 page. Written in English\n</lst>\n\n\'\'\'Postcard:\'\'\'\n<lst type=bracket start=6>\nOne undated postcard with two printed poems: \""Rio, ano novo 1941\"". Last line: CamÃµes \'\'Os LuÃ­adas\'\' and \""Weh, wieviel Not und FÃ¤hrnis auf dem Meere\"", Stefan Zweig\'s translation of \""No mar tanta tormenta, e tanto dano...\"", the first canto of LuÃ­s Vaz de CamÃµes\' \'\'Os LusÃ­adas\'\' [1940]\n</lst>\n\n[[Category:Correspondence / Individual Letters (German)]]",utf-8,4
5110,,36688,"\'\'\'[2015]: Ã‰ditions Sarbacane, Paris\'\'\'\n\n\'\'Le Joueur d\'Ã©checs\'\'. A novella freely inspired by Stefan Zweig\'s \""Schachnovelle\"". Written and illustrated by Thomas Humeau. 124p. Hundreds of color illustrations\n\n\n\'\'\'German translation:\'\'\'\n\n\n\'\'\'[2016]: Knesebeck GmbH & Co. Verlag, MÃ¼nchen\'\'\'\n\n\'\'Die Schachnovelle nach Stefan Zweig\'\'. A graphic novel by Thomas Humeau adapted into German by Anja Kootz. 128p. Hundreds of color illustrations\n\n\n[[Category:Secondary Literature / Authors (French)]]\n[[Category:Secondary Literature / Authors (German)]]",utf-8,5
522,,42488,"\""Hunhun\'er\"" [Ein Verbummelter] in:\n<lst type=barcket start=1>\n[[Ciweige  wenji]] [Taiyuan/Xi\'an, 1998], Vol. 1, No. 10, pp. 168-173\n</lst>\n\n\n[[Category:Fiction / Individual Stories (Chinese)]]",utf-8,5
985,,3779,#REDIRECT [[Hunhun\'er]],utf-8,1
523,,43698,"\""Huoxiao huoliao de mimi\"" [Brennendes Geheimnis] in:\n<lst type=bracket start=1>\n[[Brennendes Geheimnis / Huoxiao huoliao de mimi // Die Hochzeit von Lyon / Liâ€™ang de hunli]] [Beijing,  2002], No. 5, pp. 94-170\n[[Ciweige jingdian xiaoshuo]] [Yanji, 2000], Vol. 2, No. 16, pp. 580-652\n[[Ciweige xiaoshuo ji]] [Beijing, 1997], Vol. 2, No. 10, pp. 181-248\n[[Ciweige zhongduanpian xiaoshuo xuan]] [Beijing, 2006], No. 6, pp. 101-157\n[[Ciweige zhongduanpian xiaoshuo xuan]] [Beijing, 2007], No. 1, pp. ??\n[[Yese menglong]] [T\'aipei, 2001], No. 6, pp. 81-162\n[[Yige mosheng nÃ¼ren de laixin]] [Shanghai, 2007], No. 7, pp. 145-219\n</lst>\n\n\'\'\'See also:\'\'\'  \'\'\'[1]\'\'\'. [[Baoshou buzhu de mimi]];  \'\'\'[2]\'\'\'. [[Jueze]];  \'\'\'[3]\'\'\'. [[Rewang de mimi]];  \'\'\'[4]\'\'\'. [[Yan\'gai buzhu de mimi]];  \'\'\'[5]\'\'\'. [[Zhuoren de mimi]]\n\n[[Category:Fiction / Individual Stories (Chinese)]]",utf-8,5
1295,,5459,"[Stadt am See. Konstanz] in [[Yin xian ji. Zaonian de huahuan. Xin de lÃ¼cheng]] [Beijing 2000], No. 77, p. 109 [Translated by Yan Zhu]\n\n[[Category:Poetry / Individual Poems (Chinese)]]",utf-8,1
4231,,47636,"\'\'\'[1976]: al-Sharikah al-Waá¹­anÄ«yah li-l-Nashr wa\'l-TawzÄ«, al-JazÄ\'ir [Algiers]\'\'\'\n\n\'\'Al-HurÅ«b ilÄ \'llÄh\'\' [Die Flucht zu Gott]. Translated by AbÅ« \'l-\'Äªd DÅ«dÅ« [Abou El Aid Doudou]. 69p. Reprinted 1979\n\nNB: Stefan Zweig\'s Algerian translator, the late writer AbÅ« \'l-\'Äªd DÅ«dÅ« [Abou El Aid Doudou. 31 January 1934-15 January 2004], a professor of comparative literature at the University of Algiers, was the translator of many Austrian authors. In addition to Stefan Zweig, other famous names like Arthur Schnitzler and Franz Kafka were among them. His Arabic translations of \""Brennendes Geheimnis\"" and \""Die Mondscheingasse\"" remained manuscripts. A special web page is dedicated to Prof. Doudou\'s life and work. See: http://www.bdoudou.net/\n\n\n\n\n[[Category:Dramas / Volumes (Arabic)]]",utf-8,6
3296,,22638,"\'\'L\'Ã‰nigme Stefan Zweig\'\'. Preface by Ã‰ric-Emmanuel Schmitt. 222/(2)p. Paris: Le Passeur Ã‰diteur, 2015\n\n\'\'\'Contents:\'\'\'\n<lst type=bracket start=1>\nPrÃ©face d\'Ã‰ric-Emmanuel Schmitt, pp. (9)-12\nOuverture, pp. (13)-16\nLe cavalier de Vienne, pp. (17)-34\nLa diagonale d\'amour, p. (35)-44\nLa reine Friderike, pp. (45)-51\nLes tranchÃ©es du roi, pp. (53)-73\nFace Ã  la tour nazie, pp. (75)-82\nLa roque du roi, pp. (83)-92\nLes dix petits pions, pp. (93)-106\nÃ‰chec au moi, pp. (107)-125\nLes maÃ®tres du jeu, pp. (127)-148\nLe maÃ®tre du je, pp. (149)-164\nLe sacrifice de la reine Charlotte, pp. (165)-197\nLe dernier coup, pp. (199)-205\nÃ‰chec et mat, pp. (207)-222\nTable, p. (223)\n</lst>\n\n\n\n[[Category:Secondary Literature / Authors (French)]]",utf-8,3
6217,,43933,"\""Hyu naixing\"" [Aufruf zur Geduld] in:\n<lst type=bracket start=1>\n[[Ciweige sanwen]] [Beijing, 2008], No. 11, pp. 77-80\n</lst>\n\n\n[[Category:Essays / Individual Essays (Chinese)]]",utf-8,5
5046,,35788,"\'\'\'[1961]: SlovenskÃ½ spisovateÄ¾, Bratislava\'\'\'\n\n\'\'Hviezdne hodiny Ä¾udstva: trinÃ¡sÅ¥ historickÃ½ch miniatÃºr\'\' [Sternstunden der Menschheit. ZwÃ¶lf historische Miniaturen]. Translated  by Perla BÅ¾ochovÃ¡. The essay \""Cicero\' transformed into verse by Jozef BÅ¾och. Study by JÃ¡n Rozner. 1st edition. 236p.\n\n\'\'\'[2006]: EurÃ³pa, Bratislava\'\'\'\n\n\'\'Hviezdne hodiny Ä¾udstva: dvanÃ¡sÅ¥ historickÃ½ch miniatÃºr\'\' [Decisive Moments in History. Thirteen   Historical Miniatures / Sternstunden der Menschheit. ZwÃ¶lf historische Miniaturen]. Translated  by Perla BÅ¾ochovÃ¡. The essay \""Cicero\"" transformed into verse by Jozef BÅ¾och. 2nd edition. 180p.\n\n\n\n[[Category:Historical Studies / Volumes (Slovak)]]",utf-8,5
6256,,44283,#REDIRECT [[Hydepark / Hyde Park]],utf-8,5
6255,,54750,"\""Hydepark\"" in \'\'Neue Freie Presse\'\' [Wien], 8 June 1906, pp. (1)-3\n\n\'\'\'Reprinted in:\'\'\'\n<lst type=bracket start=1>\n[[Auf Reisen]] [Frankfurt am Main, 1993/1994/1998], No. 11, pp. 73-(81) [Fischer Taschenbuch, 10164]; [Frankfurt am Main, 2004/2008], No. 11, pp. 73-(81) [Fischer Taschenbuch, 16012]\n\n[[Auf Reisen. Feuilletons und Berichte]] [Frankfurt am Main, 1987/2004], No. 11, pp. 73-(81) [Gesammelte Werke in EinzelbÃ¤nden]\n\n[[Essays. Auswahl 1907-1924]] [Leipzig, 1983], No. 26, pp. 225-233\n\n[[Fahrten. Landschaften und StÃ¤dte]] [Leipzig/Wien/ZÃ¼rich, 1919], No. 8, pp. 41-(53)\n\n\'\'Das Insel-Buch der GÃ¤rten\'\'. Compiled by Hans Bender. Frankfurt am Main: Insel Verlag, 1985, pp. 214-(219)\n\n[[LÃ¤nder, StÃ¤dte, Landschaften]] [Frankfurt am Main, 1981], No. 18, pp. 146-152\n\n\'\'Leipziger Tageblatt\'\' [Leipzig], 28 April 1908\n\n[[Das Stefan Zweig Buch]] [Frankfurt am Main, 1981], No. 13, pp. 233-(239)\n</lst>\n\n\'\'\'Translations:\'\'\'\n\n\'\'\'Chinese\'\'\' \""Haide Gongyuan\"" in [1]. [[Ciweige sanwen jingxuan]] [Beijing, 1997], No. 12, pp. 88-95. [2]. [[Ciweige wenji]] [Taiyuan/Xi\'an, 1998], Vol. 6, No. 37, pp. 286-294\n\n\'\'\'English:\'\'\' \""Hyde Park\"" in  [[Journeys]] [London, 2010], No. 7, pp. 30-38\n\n\'\'\'French:\'\'\' \""Hyde Park\"" in [1]. [[Pays, villes, paysages. Escrits de voyage]] [Paris, 1996], No. 19, pp. 194-(203). [2]. [[Pays, villes, paysages. Escrits de voyage]] [Paris, 1998], No. 19, pp. 192-(201) [Le Livre de Poche, 14458]\n\n\'\'\'Turkish:\'\'\' \""Hyde Park\"" in [[Yolculuklar Ã¼zerine]] [Ä°stanbul, 2011], No. 12, pp. 63-71\n\n\n[[Category:Essays / Individual Essays (German)]]",utf-8,7
2323,,58028,"\""Hymnus an die Reise\"" in \'\'Saat und Ernte. Die deutsche Lyrik um 1925.  In Selbstauswahlen der Dichter und Dichterinnen\'\'. Edited by Albert Sergel. Berlin/Leipzig/Wien: Bong Verlag, 1924, pp. 341-342. Expanded edition: \'\'Saat und Ernte. Die deutsche Lyrik unserer Tage\'\' [1925], pp. 397-398\n\n\'\'\'See:\'\'\' [[An die Reise]]\n\n[[Category:Poetry / Individual Poems (German)]]",utf-8,7
3712,,26801,"#REDIRECT [[HÃ¤decke, Wolfgang]]",utf-8,4
3710,,26802,"\""Morgen, morgen wird sich alles wenden\"" in \'\'Die Waage\'\' [Stolberg, Rheinland], 21:4 [October/December 1982], pp. 163-168. Contains a summary of \""Schachnovelle\"", pp. 166-167\n\n\n[[Category:Secondary Literature / Authors (German)]]\n{{DEFAULTSORTKEY:Haedecke, Wolfgang}}",utf-8,4
7052,,52966,#REDIRECT [[Georg Friedrich HÃ¤ndels Auferstehung]],utf-8,7
4760,,33981,#REDIRECT [[Georg Friedrich HÃ¤ndels Auferstehung / Film]],utf-8,4
3402,,24397,#REDIRECT [[Ä’ gynaika kai to topio]],utf-8,4
5173,,38413,"\'\'\'[2011]: Shinjang xelq neshriyati, ÃœrÃ¼mchi [ÃœrÃ¼mqi]\'\'\'\n\n\'\'HÃ«sdashliq jinayiti\'\' [Ungeduld des Herzens]. Translated by Raxman Mamut. 568p. [Si ci wei ge zhong duan pian xiao shuo xuan / Stefan Zweg (Awstriye) (Selection of Short Stories by Stefan Zweig / Stefan Zweig (Austria)), 1], [Series: Dunyawi meshhur eser (Works of World Renown)]\n\n\'\'\'Munderije [Contents]:\'\'\'\n<lst type=bracket start=1>\nEjellik zerbe [Untergang eines Herzens], pp. 1-54\nPilaterning bahari [PraterfrÃ¼hling], pp. 55-79\nQayturulghan kÃ¶ngÃ¼l qerzi [Die spÃ¤t bezahlte Schuld], pp. 80-123\nAile oqutquchisi [Die Gouvernante], pp. 124-153\nMalay sarangliqi [Der AmoklÃ¤ufer], pp. 154-242\nAyding kechidiki tar kocha [Die Mondscheingasse], pp. 243-270\nHÃ«sdashliq jinayiti [Ungeduld des Herzens], pp. 271-568\n</lst>\n\nSee the ad by the Uyghur publishing house:\n\nhttp://www.izdax.com/?r=ma/kitabDetail&id=1295\n\n\n\n[[Category:Fiction  / Volumes (Uyghur)]]",utf-8,5
7011,,52606,"<lst type=bracket start=1>\n\""Angloamerikanischer Raum\"" in [[Stefan-Zweig-Handbuch]]  [Berlin/Boston, 2018], VI. Rezeption, 5. Internationale Rezeption, No. 5.2, pp. 823-829\n\n\""Lateinamerika, Asien, Russland\"" in [[Stefan-Zweig-Handbuch]] [Berlin/Boston, 2018], VI. Rezeption, 5. Internationale Rezeption, No. 5.3, pp. 829-835\n\n\""Rezeption nach 1942\"" in [[Stefan-Zweig-Handbuch]] [Berlin/Boston, 2018], VI. Rezeption, No. 3, pp. 802-806\n\n\""Rezeption zu Lebzeiten\"" in [[Stefan-Zweig-Handbuch]] [Berlin/Boston, 2018], VI. Rezeption, No. 1, pp. (783)-790\n</lst>\n\n\n[[Category:Secondary Literature / Authors (German)]]",utf-8,7
7012,,52596,"#REDIRECT [[HÃ¶fle, Arnhilt Johanna]]",utf-8,7
5806,,39831,"#REDIRECT [[HÃ¶lderlin, Friedrich / Spanish]]",utf-8,5
6291,,44831,"#REDIRECT [[HÃ¶lderlin, Friedrich / Essays]]",utf-8,5
6837,,50786,"\""HÃ¶lderlin\"" [Translated by Alzir Hella] in [[Le Combat avec le dÃ©mon]] [Paris, 1983], No. 3, pp. (65)-195; [Paris, 2004], No. 3, pp. (89)-(237)\n\n\n[[Category:Essays / Individual Essays (French)]]",utf-8,6
5598,,40599,"\""HÃ¶lderlin\"" [HÃ¶lderlin] in:\n<lst type=bracket start=1>\n[[Obras completas de Stefan Zweig]] [Barcelona, 1952-1978], Vol. 4 [1952], No. 53, pp. (99)-200 [Translated by JoaquÃ­n Verdaguer]\n[[Obras de Stefan Zweig]] [Barcelona/Madrid, 1958], Vol. 1, No. 9, pp. 799-907 [Translated by JoaquÃ­n Verdaguer]\n</lst>\n\n\'\'\'See:\'\'\' [[Baumeister der Welt]] [Leipzig, 1920/1925/1928], Vol. 2 [Der Kampf mit dem DÃ¤mon: HÃ¶lderlin - Kleist - Nietzsche, 1925], No. 2, pp. (23)-151\n\n\n[[Category:Essays / Individual Essays (Spanish)]]\n[[Category:Historical Studies / Individual Essays (Spanish)]]\n{{DEFAULTSORTKEY:Holderlin}}",utf-8,5
6029,,41467,"\""HÃ¶lderlin\"" [HÃ¶lderlin] / Borba s demonom [Der Kampf mit dem DÃ¤mon] in [[Odabrana djela Stefana Zweiga]] [Rijeka, 1965], Vol. 6 [Graditelji svijeta / Baumeister der Welt], No. 4, pp. 175-275. Translated by Vladislav Å ariÄ‡\n\n\n\n[[Category:Historical Studies / Individual Essays (Croatian)]]\n[[Category:Historical Studies / Individual Essays (Serbian)]]\n[[Category:Historical Studies / Individual Essays (Serbo-Croatian)]]",utf-8,5
6524,,47756,"\'\'\'Norwegian/BokmÃ¥l\'\'\'\n\n\""NÃ¥r verden gÃ¥r under\"" [When the World Goes Down] in  \'\'Dyade\'\'  [Oslo], 49:2  [2017], pp. 42-47\n\n\n[[Category:Secondary Literature / Authors (Norwegian)]]",utf-8,6
4957,,35238,"\'\'\'[2012]: DÄr al-KitÄb al-ThaqÄfÄ«, Irbid\'\'\'\n\n\""TfÄyj StÄ«fÄn (1881-1942)\"" [Zweig, Stefan (1881-1942)] in \'\'Ê¿AbdallÄh KhalÄ«l HÄ«lÄt: Al-MawsÅ«Ê¿ah al-adabiyyah al-Ê¿Älamiyyah\'\' [The Encyclopedia of World Literature]. 666p., p. 117\n\n[[Category:Secondary Literature / Authors (Arabic)]]\n{{DEFAULTSORTKEY:Hilat, Ê¿AbdallÄh KhalÄ«l}}",utf-8,4
6121,,42405,#REDIRECT [[Izabrana dela / Å tefan Cvaig]],utf-8,5
6555,,48313,"\'\'\'Norwegian/BokmÃ¥l\'\'\'\n\n\'\'\'[1983]: Solum Forlag, Oslo\'\'\'\n\n\'\'I fÃ¸lelsenes vold\'\' [Verwirrung der GefÃ¼hle]. Translated  with a  preface by Einar Ness. 103p.\n\n\n\'\'\'[2000]: Solum Forlag, Oslo\'\'\'\n\n\'\'I fÃ¸lelsenes vold\'\' [Verwirrung der GefÃ¼hle]. Translated by Einar Ness. 103p.\n\n[[Category:Fiction / Volumes (Norwegian)]]\n[[Category:Fiction / Individual Stories (Norwegian)]]",utf-8,6
2343,,61306,"\""Stefan Tsvayg\"" in \'\'Noveli\'\'. Translated into Ukrainian by Osval\'d Burgardt. Edited with an introduction by Galini Iag. 249p. KiÃ¯v/Kiev: Vidavnitstvo \""Siaivo\"", 1929, No. 1, pp. 5-14. \'\'\'See:\'\'\' [[Noveli / Ukrainian]]\n\n[[Category:Secondary Literature / Authors (Ukrainian)]]",utf-8,8
7618,,61301,"#REDIRECT [[Iag, Galini]]",utf-8,8
4294,,40728,"\'\'\'[2017]: MaskÄ«liyÄnÄ li-l-Nashr waÊ¾l-TawzÄ«Ê¿ [Masciliana Editions], TÅ«nis [Tunis] / MasÊ¿Ä li-l-Nashr waÊ¾l-TawzÄ«Ê¿ [Masaa Publishing & Distribution], Ottawa, ON\'\'\'\n\n\""Yajib allÄ taqraÊ¾ hÄdhihÄ« al-riwÄyahâ€¦\"" [You Shouldnâ€™t Read This Novelâ€¦] in: \'\'ArbaÊ¿ wa-Ê¿ishrÅ«n sÄÊ¿ah min á¸¥ayÄt imraÊ¾ah\'\' [Vierundzwanzig Stunden aus dem Leben einer Frau]. Translated by al-AsÊ¿ad ibn á¸¤usayn [Lassaad Ben Hsin].  Proofread and edited by Aá¸¥mad ShÄkir ibn á¸Œayyah. 105p. First edition [Series: Maktabat al-fikr al-jadÄ«d (Library of Modern Thought)]. \""Yajib allÄ taqraÊ¾ hÄdhihÄ« al-riwÄyahâ€¦\"", on the back cover\n\nPublished online:\n\nhttp://www.bookleaks.com/files/fhrst5/804.pdf\n\n\n\n[[Category:Secondary Literature / Authors (Arabic)]]",utf-8,5
7001,,52483,"\""Ich brauche es Ihnen nicht zu sagen...\"". \'\'\'See:\'\'\' [[Je n\'ai pas besoin de vous dire...]]\n\n\n[[Category:Essays / Individual Essays (German)]]",utf-8,7
7373,,58109,"\""Ich kann es begreifen  ...\"" in \'\'Deutsche Dichtung\'\'  [Berlin], August 1900, p. 240\n\n\'\'\'Reprinted in:\'\'\'\n<lst type=bracket start=1>\n[[\""Was wir wollen!\"" Gedichte und Nachdichtungen]] [Krems an der Donau, 2019], No. 76 [Aphorismen], p. 101\n</lst>\n\n\n[[Category:Poetry / Individual Poems (German)]]",utf-8,7
3961,,28675,#REDIRECT [[Ich kenne den Zauber der Schrift]],utf-8,4
2375,,11527,"#REDIRECT [[\""Ich liebte Frankreich wie eine zweite Heimat\"". Neue Studien zu Stefan Zweig]]",utf-8,2
2823,,16284,#REDIRECT [[IdÃ¶ Ã©s vilÃ¡g]],utf-8,2
2811,,16285,#REDIRECT [[IdÃ¶ Ã©s vilÃ¡g]],utf-8,2
2204,,9679,"<lst type=bracket>\n\""Au DÃ©clin de la tragÃ©die\"" in [[Europe. Revue littÃ©raire mensuelle]], No. 15, ppp. (96)-103. With reference to Zweig\'s dramas\n\""Stefan Zweig et Arthur Schnitzler\"" in [[Austriaca. Cahiers universitaires d\'information sur l\'Autriche]], No. 13, pp. (109)-119\n</lst>\n\n[[Category:Secondary Literature / Authors (French)]]",utf-8,1
1740,,42032,"\'\'\'Volume:\'\'\'\n\n\'\'\'[1945]: Knigoizdavatelstvo \""Biser\"" / Pechat Far, Sofija\'\'\'\n \n\'\'\'[1]\'\'\'. \'\'IgrachÅ­t na shakh\'\' [Schachnovelle]. Translated by Rumiana Khristova. 67p. \n\n\'\'\'Individual Story:\'\'\'\n\n\'\'\'[2]\'\'\'. \""IgrachÅ­t na shakh\"" [Schachnovelle] in [[IgrachÅ­t na shakh * Zakopaniiat sveshtnik. Noveli]] [Varna, 1992], No. 1, pp. 3-78. Translated by An. Liubenova\n\n\'\'\'[3]\'\'\'. \""IgrachÅ­t na shakh\"" [Schachnovelle] in [[Zvezdni migove]] [Plovdiv,  1992], No. 7, pp. 65-102. Translated by Rumiana Khristova\n\n\n\'\'\'See:\'\'\' [[IgrachÅ­t na shakh * Zakopanijat sveshtnik. Noveli]]; [[Shakhmatna novela]]; [[ShakhmatistÅ­t. Novela]]\n\n\n\n\n\n[[Category:Fiction / Volumes (Bulgarian)]]\n[[Category:Fiction / Individual Stories (Bulgarian)]]",utf-8,5
5482,,38226,#REDIRECT [[IgrachÅ­t na shakh * Zakopanijat sveshtnik. Noveli]],utf-8,5
1741,,58818,"\'\'\'[1992]: Garant, Varna\'\'\'\n\n\'\'IgrachÅ­t na shakh * Zakopanijat sveshtnik. Noveli\'\' [Schachnnovelle * Der begrabene Leuchter]. Selected and translated by An. Liubenova. 240p. \n\n\'\'\'Contents:\'\'\'\n<lst type=bracket start=1>\nIgrachÅ­t na shakh [Schachnovelle], pp. 3-78\nZakopanijat sveshtnik [Der begrabene Leuchter], pp. 79-240\n</lst>\n\n\'\'\'See:\'\'\' [[IgrachÅ­t na shakh]]; [[Shakhmatna novela]]; [[ShakhmatistÅ­t. Novela]]\n\n[[Category:Fiction / Volumes (Bulgarian)]]\n[[Category:Fiction / Individual Stories (Bulgarian)]]",utf-8,7
7475,,60482,"\""Zweig no yomigaeri   - Ima wa naki Kodama Kiyoshi shi ni\""  [The Revival of Zweig - To the late Kodama Kiyoshi] in [[Chiesu no hanashi]] [Tokyo, 2011], No. 5, pp. 233-242\n\n\n[[Category:Secondary Literature / Authors (Japanese)]]",utf-8,8
4863,,34570,"\""Il progjet Grande Vuere. In publicazion il librut plurilengÃ¢l sul 1914\"" [The Great War Project. Forthcoming: the Multilingual Book about 1914] in \'\'Voce isontina : settimanale dell\'arcidiocesi di Gorizia\'\' [The Voice of the Isonzo: Weekly of the Archdiocese of Gorizia] [Gorizia], Vol. 51, No. 11 [21 March 2015], p. 13\n\nAlthough the announced research project \""Grande Vuere\"" [Great War] deals with World War I and its consequences for the Italian province of Friuli Venezia Giulia and, therefore, it might in a strict sense not be counted under secondary literature about Stefan Zweig and his oeuvre, nevertheless, the motto of the project is a quotation taken from the \'\'Die Welt von Gestern. Erinnerungen eines EuropÃ¤ers\'\' and rendered into the Friulian language, thereby documenting the moral weight and cultural impact Stefan Zweig\'s autobiography wields in the assessment of World War I on a global level in a multitude of language communities, in this case the Friulian-speaking region Friuli Venezia Giulia of north-eastern Italy\n\nPublished online:\n\nhttp://www.arlef.it/download/stampe-par-furlan/voce_isontina_21_03_2015_.pdf\n\nhttp://www.voceisontina.eu/content/download/87464%2F1984965%2Ffile/15-11-2103.pdf\n\n\n\n\n[[Category:Secondary Literature / Titles (Friulian)]]\n{{DEFAULTSORTKEY:progjet Grande Vuere. In publicazion il librut plurilengÃ¢l sul 1914}}",utf-8,4
